u,g,r,i,z,u-g,g-r,r-i,i-z,class,subClass,redshift,mjd,clean,mode,zWarning,probPSF,ra,dec
21.44803,20.91059,20.65343,20.17695,20.31516,0.5374374,0.2571602,0.4764881,-0.1382179,QSO,BROADLINE,1.779505,55475,1,1,0,1,344.717942245414,-0.876023863356407
21.73549,20.88618,21.05982,21.06922,21.2586,0.8493195,-0.1736431,-0.009397507,-0.1893883,GALAXY,STARBURST,0.03014177,56074,1,1,0,1,252.886020216951,39.888753097782
20.96301,20.59352,20.08207,20.39699,20.3122,0.3694916,0.511446,-0.3149147,0.08478355,GALAXY,STARBURST,0.2472331,55588,1,1,0,1,156.819688478986,43.7006064843491
17.65972,15.82469,15.15873,14.90344,14.82492,1.835034,0.6659613,0.2552843,0.07852077,STAR,K3,6.473744e-05,53401,1,1,0,1,82.7485757074693,-0.477925539248465
18.93816,17.68386,17.36734,17.30655,17.28411,1.254297,0.3165207,0.06079674,0.02243042,STAR,G2,9.939517e-06,54414,1,1,0,1,71.9214345483733,22.3806712871343
18.97595,18.11728,17.77502,17.64816,17.6419,0.8586674,0.3422565,0.1268597,0.006259918,STAR,F5,0.0006524997,52288,1,1,0,1,189.096394328718,2.68485216870998
19.97255,19.53833,19.62439,19.55963,19.32178,0.4342175,-0.08605576,0.06475639,0.2378559,QSO,BROADLINE,2.221864,55327,1,1,0,1,185.354465991827,-0.691855784792882
21.62508,21.28488,20.81802,20.76878,20.33092,0.3401985,0.4668541,0.04924202,0.4378624,GALAXY,STARBURST,0.3377183,56717,1,1,0,1,154.469606448861,48.0659463320895
24.2961,20.39112,19.01947,18.10302,17.60977,3.90498,1.371645,0.9164505,0.4932499,STAR,M2,2.431862e-05,52876,1,1,0,1,4.22268783977623,-0.647859534954891
18.26894,18.18745,18.03322,18.10311,17.66862,0.08148766,0.1542244,-0.06988525,0.434494,QSO,BROADLINE,0.2815163,56713,1,1,0,1,123.206610068642,46.5140898900913
21.89442,21.5821,21.78891,21.78988,21.30164,0.3123207,-0.20681,-0.0009670258,0.4882393,GALAXY,STARBURST,0.002970756,57423,1,1,0,1,178.839497952275,54.6575420628693
