#Table1
u,g,r,i,z,u-g,g-r,r-i,i-z,class,subClass,redshift,mjd,clean,mode,zWarning,probPSF,ra,dec
23.40461,21.60194,20.22771,19.44762,18.97767,1.802668,1.374235,0.7800884,0.4699478,GALAXY,AGN,0.4998836,55621,1,1,0,0,142.577582528406,37.5466518125102
18.89861,17.06589,16.18544,15.68823,15.3004,1.832727,0.8804455,0.4972086,0.3878326,GALAXY,AGN,0.0523926,52937,1,1,0,0,131.053396560151,30.9101288429053
20.00695,18.18451,17.31462,16.82947,16.48869,1.822437,0.8698902,0.4851532,0.3407764,GALAXY,AGN,0.06445893,52937,1,1,0,0,131.242930284378,30.9439787648499
19.6563,17.99205,17.24893,16.83967,16.60223,1.664249,0.7431164,0.4092636,0.237442,GALAXY,AGN,0.1272321,52993,1,1,0,0,143.003270636673,8.37250508809253
22.43047,21.65634,20.24971,19.50678,19.21213,0.774128,1.406631,0.7429352,0.2946472,GALAXY,AGN,0.479849,55925,1,1,0,0,138.482839323065,8.51673575294704
20.00471,19.50825,18.89075,18.67582,18.28391,0.4964638,0.6174984,0.2149315,0.3919086,GALAXY,AGN,0.375014,52996,1,1,0,0,148.178649173008,10.3734515825733
19.30304,17.63639,16.71536,16.19656,15.76198,1.666655,0.9210281,0.5188046,0.4345722,GALAXY,AGN,0.03900437,52996,1,1,0,0,148.245149180058,10.3462327939736
18.39682,16.45966,15.53709,15.09944,14.76241,1.937159,0.9225655,0.4376535,0.3370323,GALAXY,AGN,0.0804243,53120,1,1,0,0,185.52726375155,13.7488580110361
19.70866,18.20877,17.37915,16.94268,16.66317,1.499891,0.8296242,0.4364643,0.2795086,GALAXY,AGN,0.1518106,53436,1,1,0,0,186.70592194492,13.836531784423
19.38337,17.83347,17.08564,16.62601,16.3433,1.549906,0.7478256,0.4596367,0.2827053,GALAXY,AGN,0.08753221,53358,1,1,0,0,163.405893579331,14.6100816016006
19.01423,17.45782,16.71237,16.30966,16.03866,1.556416,0.7454491,0.4027138,0.2709942,GALAXY,AGN,0.0825922,53468,1,1,0,0,185.031889628644,15.4880443062942
19.51838,17.74459,16.81812,16.34943,15.96187,1.773787,0.9264698,0.4686947,0.387557,GALAXY,AGN,0.0579471,52962,1,1,0,0,125.916841364848,24.8444123951888
19.71675,18.16641,17.51448,17.19893,17.00524,1.550337,0.6519299,0.3155575,0.1936913,GALAXY,AGN,0.09466557,52945,1,1,0,0,126.185474669459,25.5424162211662
19.68523,17.68405,16.8126,16.35034,16.02109,2.001183,0.8714542,0.4622536,0.3292522,GALAXY,AGN,0.09597828,52945,1,1,0,0,126.465954061092,25.3223515900621
25.25266,21.31038,19.56175,18.81331,18.28551,3.942284,1.748627,0.7484474,0.527792,GALAXY,AGN,0.432881,56298,1,1,0,0,131.898469948093,28.7602321206652
23.07866,22.08438,20.63041,19.82299,19.50673,0.9942799,1.453962,0.8074207,0.3162594,GALAXY,AGN,0.3164845,55617,1,1,0,0,117.894369093083,19.98282428568
22.93102,21.43958,20.00567,19.4193,19.15842,1.491447,1.433905,0.5863667,0.2608795,GALAXY,AGN,0.3648153,56753,1,1,0,0,193.382540620076,46.4471488780363
18.78542,17.13267,16.44416,16.06891,15.79987,1.652748,0.6885052,0.3752575,0.2690382,GALAXY,AGN,0.04967415,52976,1,1,0,0,137.092294738867,32.1129592032647
16.96606,15.37104,14.61651,14.24405,13.97977,1.595023,0.7545214,0.3724623,0.2642822,GALAXY,AGN,0.04895841,52976,1,1,0,0,137.254273183834,32.2830351259056
19.41141,17.66664,16.61991,16.1234,15.76129,1.74477,1.046732,0.4965115,0.3621092,GALAXY,AGN,0.1308326,55587,1,1,0,0,146.618586709047,36.2974170592605
19.34943,17.70017,16.92027,16.50111,16.20397,1.64926,0.7798977,0.4191647,0.2971382,GALAXY,AGN,0.06437873,52974,1,1,0,0,135.175679477458,31.802282854089
16.16581,14.34403,13.49859,13.09686,12.81745,1.821783,0.845437,0.4017353,0.2794018,GALAXY,AGN,0.01422891,52976,1,1,0,0,137.160242324305,32.592967943471
21.22277,20.495,19.4883,19.04543,18.60804,0.7277699,1.006701,0.4428692,0.4373932,GALAXY,AGN,0.3532563,56397,1,1,0,0,214.439048190967,53.0979997382381
22.0969,20.10838,18.61095,18.00163,17.63653,1.988514,1.497435,0.6093159,0.3651009,GALAXY,AGN,0.2785727,56398,1,1,0,0,219.210556310813,53.096355302914
19.23623,17.93515,17.05929,16.62663,16.34018,1.301079,0.875864,0.4326572,0.2864552,GALAXY,AGN,0.1460874,53117,1,1,0,0,183.439554764742,47.4217371007938
17.74068,15.92782,15.10383,14.73724,14.43375,1.812863,0.8239813,0.3665924,0.3034897,GALAXY,AGN,0.06671726,53117,1,1,0,0,184.067754579052,47.3043109184325
18.6586,17.3068,16.39259,15.90161,15.51801,1.351791,0.9142151,0.4909821,0.3835974,GALAXY,AGN,0.1430174,56102,1,1,0,0,211.905990264451,44.4819953879082
17.46143,15.59936,14.70608,14.25459,13.92793,1.862075,0.8932781,0.4514885,0.3266573,GALAXY,AGN,0.0653729,53116,1,1,0,0,181.441541068093,48.5885033586892
24.32892,20.7038,18.94281,18.30956,17.7373,3.62512,1.760992,0.6332512,0.572258,GALAXY,AGN,0.3730173,55685,1,1,0,0,252.423540142138,23.1335939548427
18.31468,16.79629,16.01,15.58694,15.28786,1.518396,0.7862892,0.4230556,0.299077,GALAXY,AGN,0.07109286,52736,1,1,0,0,227.759660887847,39.9824051999597
25.37672,19.55864,18.07925,17.55724,17.25739,5.818079,1.479391,0.5220108,0.2998543,GALAXY,AGN,0.2864331,55986,1,1,0,0,176.171103617567,11.5568841139474
18.11452,16.79712,16.16865,15.81928,15.57766,1.317404,0.6284752,0.3493652,0.2416248,GALAXY,AGN,0.05671501,53115,1,1,0,0,184.061911291283,12.633800677118
19.31909,18.22124,17.41746,16.98226,16.68001,1.097847,0.8037853,0.4351959,0.3022461,GALAXY,AGN,0.1570345,53115,1,1,0,0,184.622418800016,12.9352140018847
19.41872,17.87717,17.21971,16.90886,16.72766,1.541544,0.6574669,0.3108501,0.1811943,GALAXY,AGN,0.09343521,53115,1,1,0,0,184.089707560517,13.478133663103
18.30326,16.57757,15.70709,15.29197,14.9789,1.725689,0.8704758,0.4151201,0.3130713,GALAXY,AGN,0.0911011,53034,1,1,0,0,153.258599297626,39.8925811726683
18.55122,17.11527,16.47979,16.14568,15.87393,1.435949,0.6354771,0.334116,0.2717485,GALAXY,AGN,0.06396312,53033,1,1,0,0,151.971014159262,39.8421909646105
21.76575,19.82328,18.38809,17.84189,17.46951,1.942476,1.43519,0.5461979,0.3723774,GALAXY,AGN,0.2871958,58224,1,1,0,0,223.010413460577,37.8365106391985
24.53408,21.56154,19.88331,19.04557,18.60874,2.972534,1.678236,0.8377361,0.4368324,GALAXY,AGN,0.4835041,56370,1,1,0,0,185.658879538113,45.1355028279914
24.44161,21.6107,20.42458,19.64094,19.34419,2.83091,1.186117,0.7836456,0.2967415,GALAXY,AGN,0.5373503,56038,1,1,0,0,218.306562216334,40.0306086781298
22.04576,21.2082,20.02376,19.29673,19.0627,0.8375587,1.184435,0.7270298,0.2340317,GALAXY,AGN,0.5183802,55644,1,1,0,0,159.571038433143,42.6175843111558
17.47546,15.6444,14.82048,14.41463,14.1321,1.831064,0.8239174,0.4058561,0.2825222,GALAXY,AGN,0.06360309,56330,1,1,0,0,204.770890656798,43.7840144754355
