#Table1
u,g,r,i,z,u-g,g-r,r-i,i-z,class,subClass,redshift,mjd,clean,mode,zWarning,probPSF,ra,dec
19.17509,18.59274,18.53424,18.34057,18.40906,0.5823574,0.05849266,0.1936684,-0.06848907,GALAXY,STARBURST,0.08380603,53053,1,1,0,0,152.399960770012,11.2061125886953
18.20853,17.27141,16.98138,16.65738,16.6144,0.9371128,0.2900372,0.3239918,0.04298973,GALAXY,STARBURST,0.05366741,53090,1,1,0,0,159.441640418967,11.8163699745568
17.41591,16.98294,16.84119,16.72681,16.71575,0.432972,0.1417465,0.1143818,0.01106071,GALAXY,STARBURST,0.160299,56683,1,1,0,0,71.0816060553727,26.0339054722997
17.83255,17.6755,17.7333,17.69515,17.84933,0.157053,-0.05779648,0.03814316,-0.1541824,GALAXY,STARBURST,0.2142699,56683,1,1,0,0,71.153535120091,26.0604829903593
18.84607,17.66134,17.19088,16.85321,16.6524,1.184736,0.4704609,0.3376694,0.2008018,GALAXY,STARBURST,0.04798347,52937,1,1,0,0,132.095654591593,30.633237824945
24.169,21.08729,20.20618,19.30843,19.54036,3.081717,0.8811073,0.8977528,-0.2319317,GALAXY,STARBURST,0.566452,55544,1,1,0,0,128.037264466365,29.2005016820979
21.51497,21.28056,20.9951,20.61555,19.98189,0.2344189,0.2854576,0.3795528,0.6336517,GALAXY,STARBURST,0.06878108,56990,1,1,0,1,131.120581495349,56.5680908001461
18.44678,17.43934,17.03716,16.69233,16.59929,1.007442,0.4021797,0.3448296,0.09303665,GALAXY,STARBURST,0.07809886,52937,1,1,0,0,131.840668395802,30.2911654544925
18.97923,17.91504,17.52025,17.20929,17.13555,1.06419,0.3947983,0.3109608,0.07374001,GALAXY,STARBURST,0.06813633,52674,1,1,0,0,130.083397043977,31.4053369308859
18.88225,17.95367,17.66499,17.4298,17.25242,0.9285812,0.2886753,0.2351933,0.1773739,GALAXY,STARBURST,0.04095164,52999,1,1,0,0,148.67915402094,10.8064306620673
18.9911,17.96359,17.60243,17.28646,17.08052,1.027514,0.3611565,0.3159714,0.2059383,GALAXY,STARBURST,0.0540053,52999,1,1,0,0,149.595465040415,10.9388666077218
17.82736,16.92332,16.52096,16.13032,15.98394,0.9040394,0.4023666,0.3906364,0.1463804,GALAXY,STARBURST,0.06175548,52999,1,1,0,0,149.764624226834,10.92535884428
18.55418,17.89468,17.37646,17.00288,16.81936,0.6595001,0.5182247,0.373579,0.1835155,GALAXY,STARBURST,0.1751879,52934,1,1,0,0,123.668289278452,6.64750110604064
18.85779,17.64713,17.00598,16.55448,16.32421,1.210661,0.6411533,0.4515018,0.2302704,GALAXY,STARBURST,0.1252421,52934,1,1,0,0,124.117270842612,6.73005637530088
18.35712,17.49624,17.28671,17.03616,17.0588,0.860878,0.2095299,0.2505474,-0.02263451,GALAXY,STARBURST,0.06525452,53052,1,1,0,0,143.569934265186,10.6778559257663
18.86883,17.60012,17.30788,17.09711,17.03684,1.268703,0.292244,0.2107697,0.06027412,GALAXY,STARBURST,0.06414355,53052,1,1,0,0,143.758506650048,10.5911162821894
18.74987,17.68765,17.1268,16.75459,16.56803,1.062225,0.5608482,0.3722076,0.1865654,GALAXY,STARBURST,0.1204747,53052,1,1,0,0,143.830024607278,10.6110375736054
19.12895,18.57507,18.32189,18.11898,18.17981,0.5538807,0.2531815,0.2029114,-0.06083488,GALAXY,STARBURST,0.13458,53055,1,1,0,0,150.972269261422,11.7061509470759
19.35372,18.28,17.6904,17.30087,17.05307,1.073725,0.5895958,0.3895321,0.247797,GALAXY,STARBURST,0.1235785,53052,1,1,0,0,144.011547890033,11.1159664334289
18.80896,17.88414,17.61692,17.41316,17.34269,0.924818,0.2672215,0.2037601,0.07046509,GALAXY,STARBURST,0.08032575,53386,1,1,0,0,173.139966384825,14.4042353499268
19.12015,18.09826,17.72935,17.47033,17.37611,1.021887,0.3689137,0.2590218,0.09421349,GALAXY,STARBURST,0.08303385,53386,1,1,0,0,173.244264049844,14.3015147543558
19.48985,18.53616,18.11361,17.80943,17.70097,0.9536839,0.4225559,0.3041801,0.1084538,GALAXY,STARBURST,0.08310208,53054,1,1,0,0,148.002797452826,12.2532445933383
18.9654,17.97148,17.69494,17.4537,17.4035,0.9939213,0.2765388,0.2412395,0.05020523,GALAXY,STARBURST,0.07275006,53466,1,1,0,0,183.119999650267,15.0709000517843
18.99085,17.93986,17.5202,17.21733,17.05465,1.050993,0.4196587,0.3028679,0.1626778,GALAXY,STARBURST,0.05364409,53054,1,1,0,0,147.877239796941,12.582669645861
18.04032,17.06694,16.73462,16.45194,16.37365,0.9733753,0.3323212,0.2826786,0.07829285,GALAXY,STARBURST,0.05325116,53054,1,1,0,0,148.048131985006,12.6417809350642
20.3026,18.7086,18.10379,17.71134,17.68408,1.594,0.6048164,0.3924484,0.02725792,GALAXY,STARBURST,0.06238256,53054,1,1,0,0,149.518142854467,12.7373289874654
18.20166,17.28883,16.98814,16.71619,16.62436,0.9128323,0.300684,0.2719574,0.09182549,GALAXY,STARBURST,0.08018522,53386,1,1,0,0,173.821054958426,15.1529656410289
19.06895,18.00449,17.5033,17.12695,16.9572,1.064453,0.5011921,0.3763523,0.1697483,GALAXY,STARBURST,0.1247007,53466,1,1,0,0,183.101657819542,15.5538010349855
16.83658,15.96963,15.71043,15.61464,15.44488,0.8669472,0.2592068,0.09578896,0.169754,GALAXY,STARBURST,0.01722018,53386,1,1,0,0,173.575680485996,15.5959524138771
18.96364,17.97488,17.60414,17.26839,17.10851,0.9887581,0.3707371,0.3357525,0.1598797,GALAXY,STARBURST,0.06785147,53386,1,1,0,0,173.744783922888,15.7313932242578
19.51347,18.71342,18.42527,18.14414,18.06347,0.800045,0.2881527,0.2811279,0.08067322,GALAXY,STARBURST,0.113085,53386,1,1,0,0,173.804459733434,15.7579316761483
19.27588,18.4539,18.1892,17.90114,17.83292,0.8219757,0.2647018,0.288065,0.06822014,GALAXY,STARBURST,0.1000077,53386,1,1,0,0,173.928829486959,15.7013425418987
19.36711,18.12588,17.68147,17.31509,17.17021,1.24123,0.444416,0.3663788,0.1448784,GALAXY,STARBURST,0.1051693,53466,1,1,0,0,182.811770807288,15.8485057078895
18.76843,18.16517,18.07893,17.77098,17.80923,0.60326,0.08624077,0.3079529,-0.03824806,GALAXY,STARBURST,0.08610769,52974,1,1,0,0,136.024654146588,31.5124893420817
21.65856,20.9743,20.06505,19.71349,19.50042,0.6842537,0.9092522,0.3515625,0.2130699,GALAXY,STARBURST,0.3062408,58163,1,1,0,1,135.653915658572,31.2543337031842
22.04887,21.48709,21.07933,20.71833,20.45111,0.5617771,0.4077606,0.3610001,0.2672157,GALAXY,STARBURST,0.4446458,58223,1,1,0,1,144.90865079718,34.3946948078911
18.56895,17.62993,17.29811,17.16425,17.00578,0.9390259,0.3318138,0.1338615,0.1584702,GALAXY,STARBURST,0.02355232,52992,1,1,0,0,144.219081146099,34.6628325911426
18.98139,18.11714,17.90276,17.69604,17.58888,0.864254,0.2143726,0.2067204,0.1071606,GALAXY,STARBURST,0.07952199,52992,1,1,0,0,144.50499224247,34.6789461496706
19.22857,17.96488,17.3438,16.98287,16.74808,1.263699,0.6210766,0.3609314,0.2347889,GALAXY,STARBURST,0.04394507,52992,1,1,0,0,144.040669542214,34.9268444220015
21.82475,21.19516,20.6159,20.46757,20.11835,0.6295834,0.5792599,0.1483307,0.349226,GALAXY,STARBURST,0.2690202,56781,1,1,0,1,206.539101991624,46.802137329443
22.04359,21.65932,21.48784,21.4782,20.88292,0.3842697,0.1714764,0.009645462,0.5952778,GALAXY,STARBURST,0.3959506,56805,1,1,0,1,202.175577492471,48.7602022112402
17.96608,16.94425,16.44586,16.05781,15.92244,1.021828,0.4983864,0.3880577,0.1353626,GALAXY,STARBURST,0.09589855,52762,1,1,0,0,174.000440188308,55.8162989386293
19.77911,19.19496,18.84574,18.44366,18.5731,0.584156,0.3492165,0.4020786,-0.1294346,GALAXY,STARBURST,0.1479699,53050,1,1,0,0,181.370475051008,56.2998031058748
18.92688,17.96071,17.59843,17.21536,17.14736,0.9661751,0.362278,0.3830738,0.06799507,GALAXY,STARBURST,0.08332703,53050,1,1,0,0,181.529305646494,56.7607877042781
19.94605,19.26533,18.92086,18.6253,18.55915,0.6807251,0.3444729,0.2955589,0.06614876,GALAXY,STARBURST,0.1814097,53050,1,1,0,0,181.718031455901,56.6920792342378
18.09364,17.19425,16.85296,16.64807,16.4396,0.8993874,0.3412876,0.204895,0.2084732,GALAXY,STARBURST,0.03343366,53050,1,1,0,0,181.751456580245,57.2419114558212
19.15345,18.46098,18.26436,18.00542,17.96297,0.6924686,0.1966228,0.2589397,0.04245377,GALAXY,STARBURST,0.1036276,53050,1,1,0,0,182.022106793584,57.151650954342
19.14151,18.41505,17.93974,17.61839,17.50044,0.7264519,0.4753094,0.3213539,0.1179543,GALAXY,STARBURST,0.1824049,53084,1,1,0,0,197.421874477406,45.603501834299
18.95139,18.025,17.69035,17.36509,17.24771,0.9263878,0.3346558,0.3252544,0.1173859,GALAXY,STARBURST,0.1036904,53117,1,1,0,0,184.707089393625,46.751622779272
18.53995,17.53909,17.29962,17.06225,17.00367,1.000864,0.2394657,0.2373714,0.05857849,GALAXY,STARBURST,0.05361411,52355,1,1,0,0,153.857898589651,5.04612092779932
18.81692,17.58782,17.14215,16.81779,16.63575,1.229097,0.4456692,0.3243637,0.1820374,GALAXY,STARBURST,0.05566259,52232,1,1,0,0,114.876037314374,29.8664668123245
19.06616,18.01728,17.58536,17.26797,17.19764,1.048885,0.4319153,0.3173885,0.07033539,GALAXY,STARBURST,0.131637,52281,1,1,0,0,145.419145067392,51.9906461439336
19.9713,19.25876,18.93883,18.64166,18.71426,0.7125454,0.3199272,0.2971668,-0.0725956,GALAXY,STARBURST,0.2010317,52281,1,1,0,0,146.844294590047,52.5270897005261
21.53784,21.36153,20.68405,20.49907,20.25507,0.1763115,0.6774769,0.1849747,0.2440033,GALAXY,STARBURST,0.3910725,57061,1,1,0,1,129.968875544809,43.9402876701949
22.19841,21.6888,21.81441,21.81781,20.88807,0.509613,-0.1256084,-0.003400803,0.9297352,GALAXY,STARBURST,0.2682757,57061,1,1,0,1,129.93817131743,43.9843556471028
18.79654,17.91304,17.70681,17.63826,17.58401,0.8835011,0.2062302,0.0685463,0.05425835,GALAXY,STARBURST,0.02334723,52232,1,1,0,0,114.621361510386,30.0772232789599
19.37804,18.53676,18.28176,17.95099,17.88878,0.8412762,0.2550049,0.3307648,0.06221581,GALAXY,STARBURST,0.07686605,52238,1,1,0,0,133.149068869329,46.7525893630693
19.42228,18.44942,17.86009,17.55475,17.46533,0.9728546,0.5893364,0.3053341,0.08942795,GALAXY,STARBURST,0.1164737,52238,1,1,0,0,132.826061454735,47.2247945309786
18.29949,17.45615,17.18662,16.84642,16.75939,0.8433475,0.2695274,0.3402004,0.08703232,GALAXY,STARBURST,0.09558673,52252,1,1,0,0,143.787416058066,52.7787293328299
21.5375,21.46232,21.74858,22.23943,21.60578,0.07517815,-0.2862568,-0.4908504,0.6336479,GALAXY,STARBURST,0.01741538,56777,1,1,0,1,134.067536655019,48.6190553669512
20.87129,20.51883,20.08032,20.35201,19.69659,0.3524609,0.4385052,-0.2716846,0.6554146,GALAXY,STARBURST,0.2844636,55514,1,1,0,1,120.599466956904,38.7550727999481
18.44177,17.56271,17.22133,16.88545,16.81044,0.8790627,0.3413773,0.3358822,0.07501221,GALAXY,STARBURST,0.09993579,52202,1,1,0,0,121.256495705582,39.2513059241988
19.90667,18.96846,18.51937,18.09995,18.00891,0.9382076,0.4490871,0.4194202,0.09103584,GALAXY,STARBURST,0.06932982,52238,1,1,0,0,133.210547478887,48.4397768546948
21.39733,20.70256,20.22293,19.88976,19.72574,0.6947689,0.4796276,0.3331661,0.1640263,GALAXY,STARBURST,0.173241,56777,1,1,0,0,133.959417988232,48.8839286984477
19.21556,18.01959,17.45855,17.03276,16.84822,1.195976,0.5610371,0.4257851,0.1845417,GALAXY,STARBURST,0.08581843,52045,1,1,0,0,211.714265496859,3.62602680394478
18.06127,18.32633,18.34101,22.14314,22.77601,-0.2650566,-0.01468468,-3.80213,-0.6328678,GALAXY,STARBURST,0.002361315,52426,1,1,0,1,193.310085780881,4.46318525035124
17.5419,16.48524,16.03341,15.69577,15.56304,1.05666,0.4518242,0.3376455,0.1327314,GALAXY,STARBURST,0.09351758,52045,1,1,0,0,212.153993687904,4.42911424896764
19.90055,19.06682,18.80038,18.45852,18.61835,0.8337212,0.2664433,0.3418655,-0.159832,GALAXY,STARBURST,0.08503947,52055,1,1,0,0,213.607307391209,4.80089080106847
18.18736,16.85602,16.31343,15.89396,15.7322,1.331341,0.542593,0.419466,0.1617603,GALAXY,STARBURST,0.1186485,52055,1,1,0,0,213.616803108435,4.71695035735485
17.93863,17.2712,17.26209,17.08716,17.13447,0.6674252,0.009113312,0.1749268,-0.04730225,GALAXY,STARBURST,0.04766729,52055,1,1,0,0,213.711796873953,4.69808646664456
18.73876,17.85097,17.59065,17.34594,17.28307,0.8877907,0.2603188,0.244709,0.0628643,GALAXY,STARBURST,0.06589488,52022,1,1,0,0,229.856851466956,3.84157227934058
19.22351,18.03925,17.51012,17.12861,16.99205,1.184259,0.5291367,0.3815041,0.1365604,GALAXY,STARBURST,0.08967112,52055,1,1,0,0,213.989040287226,5.17610560301651
21.45132,21.32618,21.92503,21.85187,22.75679,0.1251469,-0.5988503,0.07316208,-0.9049263,GALAXY,STARBURST,0.04667574,57895,1,1,0,1,245.298209237996,50.2630018937678
21.92278,21.58492,21.4789,21.43616,22.11778,0.3378639,0.10602,0.04273796,-0.6816216,GALAXY,STARBURST,0.08698185,58396,1,1,0,1,258.203234766399,34.9084038549054
19.494,18.30101,17.64216,17.25611,17.05781,1.192986,0.6588573,0.3860512,0.1982975,GALAXY,STARBURST,0.2322557,52144,1,1,0,0,250.079002111738,46.3106204731797
19.09906,18.16992,17.87214,17.54683,17.44582,0.9291439,0.2977772,0.3253136,0.1010036,GALAXY,STARBURST,0.07914236,52079,1,1,0,0,254.711625898949,41.1830991874768
18.70457,17.66904,17.39613,17.25951,17.27192,1.035526,0.2729053,0.1366215,-0.01241112,GALAXY,STARBURST,0.02818125,52079,1,1,0,0,254.621924669617,40.9559774263231
18.77912,17.78874,17.24305,16.89497,16.6865,0.9903774,0.5456944,0.3480797,0.2084656,GALAXY,STARBURST,0.1481869,52238,1,1,0,0,133.027692144554,47.0636317481691
18.95596,18.30145,18.33149,17.97762,18.15539,0.6545067,-0.03004074,0.3538704,-0.1777706,GALAXY,STARBURST,0.07057168,52411,1,1,0,0,202.64147327611,59.2517100700474
19.13949,18.17718,17.76059,17.39758,17.27379,0.9623165,0.4165897,0.3630009,0.1237984,GALAXY,STARBURST,0.1193059,52411,1,1,0,0,203.047887211315,59.3001565891271
19.01351,17.77122,17.16277,16.75049,16.54036,1.242289,0.608448,0.412281,0.2101307,GALAXY,STARBURST,0.07120214,52407,1,1,0,0,152.712140852588,56.7049535616692
19.6122,18.33638,17.6214,17.21883,16.97526,1.275822,0.7149811,0.4025669,0.2435741,GALAXY,STARBURST,0.1232312,52407,1,1,0,0,152.80875664414,56.7532005978998
19.35625,18.06068,17.50257,17.08396,16.8671,1.295565,0.5581169,0.4186058,0.216856,GALAXY,STARBURST,0.08932092,52407,1,1,0,0,153.543794858376,56.8968902820127
20.42224,19.83915,20.16409,20.0967,19.96548,0.5830898,-0.324934,0.06738472,0.1312256,GALAXY,STARBURST,0.04470746,55677,1,1,0,1,176.721885213467,3.71165301482183
19.18072,18.27301,17.81991,17.49866,17.43618,0.9077091,0.4530983,0.3212509,0.06248665,GALAXY,STARBURST,0.1633134,52407,1,1,0,0,190.159668841318,3.78235332001989
16.56758,15.33685,14.84409,14.61359,14.37157,1.230724,0.4927654,0.2304974,0.2420225,GALAXY,STARBURST,0.01378305,52381,1,1,0,0,187.777057153844,4.58825221054428
18.94736,17.99871,17.62883,17.44076,17.3093,0.9486427,0.3698807,0.1880722,0.1314583,GALAXY,STARBURST,0.02596171,52381,1,1,0,0,188.002675872892,4.65059382124399
17.24003,16.64831,16.3762,16.4842,16.19831,0.5917187,0.2721138,-0.1079998,0.2858925,GALAXY,STARBURST,0.004052684,52381,1,1,0,0,188.24509490808,4.57916550164398
19.14227,18.24647,17.8021,17.54801,17.44944,0.8958054,0.4443665,0.2540855,0.0985775,GALAXY,STARBURST,0.1707997,52426,1,1,0,0,193.089392665311,4.55650770669407
22.59171,20.8821,20.54545,20.20967,19.97078,1.709604,0.3366508,0.3357811,0.2388935,GALAXY,STARBURST,0.1295175,55677,1,1,0,1,175.647805457162,5.41361859233284
20.99983,20.62286,20.89773,20.186,22.80967,0.376976,-0.2748699,0.7117233,-2.623671,GALAXY,STARBURST,0.09327242,55955,1,1,0,0,177.792881648681,5.57834993892227
19.45646,19.03785,18.85968,18.56648,18.65086,0.4186115,0.1781712,0.2931995,-0.0843792,GALAXY,STARBURST,0.1333193,52376,1,1,0,0,182.100237832848,5.61740614899736
21.67075,20.89776,20.31333,19.91227,19.7335,0.7729931,0.5844288,0.4010582,0.1787682,GALAXY,STARBURST,0.196323,57905,1,1,0,1,242.375795699179,45.3586727903997
21.96545,21.3853,20.56984,20.152,19.81365,0.5801449,0.8154659,0.4178333,0.3383522,GALAXY,STARBURST,0.5204344,57905,1,1,0,1,242.378899058362,45.1010541162564
18.36204,17.26196,16.76258,16.47852,16.27878,1.100082,0.4993725,0.2840672,0.1997356,GALAXY,STARBURST,0.0355137,52443,1,1,0,0,242.727409493166,44.9857015559157
21.78543,21.10412,20.9079,20.96066,20.35145,0.6813107,0.1962242,-0.05276489,0.6092148,GALAXY,STARBURST,0.3654992,56431,1,1,0,1,233.903942064467,51.4308822022226
18.92341,18.05047,17.64795,17.31321,17.23994,0.8729362,0.4025288,0.334734,0.07327461,GALAXY,STARBURST,0.09027869,52443,1,1,0,0,243.022296054352,45.4202182445775
18.82247,17.82961,17.60295,17.36294,17.30612,0.9928532,0.2266674,0.2400093,0.05681801,GALAXY,STARBURST,0.05951457,52443,1,1,0,0,243.529019039317,45.574981905532
18.84954,18.05289,17.58034,17.24392,17.11794,0.7966537,0.4725437,0.3364277,0.1259766,GALAXY,STARBURST,0.173659,52379,1,1,0,0,247.307341546487,42.1756080889628
20.57528,19.95236,19.41137,19.18277,19.38175,0.6229248,0.5409946,0.2285919,-0.1989765,GALAXY,STARBURST,0.2340905,56740,1,1,0,1,176.767952994344,61.7378122560524
18.97376,17.84186,17.30917,16.97509,16.82118,1.131897,0.5326939,0.3340721,0.1539135,GALAXY,STARBURST,0.1055698,52373,1,1,0,0,190.072637446879,61.9483567545638
19.7355,19.0136,18.70949,18.43055,18.37502,0.7219048,0.3041077,0.2789402,0.05552673,GALAXY,STARBURST,0.1796952,52373,1,1,0,0,190.126763002945,61.8790320395743
18.40363,17.39987,16.79206,16.35571,16.14526,1.003761,0.6078091,0.4363461,0.210453,GALAXY,STARBURST,0.1032193,52373,1,1,0,0,190.352924059704,61.8844316408215
18.91256,17.92858,17.64133,17.32368,17.24113,0.9839859,0.2872429,0.3176517,0.08255005,GALAXY,STARBURST,0.07719933,52327,1,1,0,0,200.783623559406,62.3836223859799
22.21013,21.30066,20.41497,20.00063,19.56623,0.9094677,0.8856926,0.4143429,0.434391,GALAXY,STARBURST,0.3925275,58392,1,1,0,1,253.240048619883,33.6593461298293
18.77534,17.73518,17.21598,16.87645,16.73799,1.040157,0.5192013,0.3395309,0.1384602,GALAXY,STARBURST,0.0891663,52379,1,1,0,0,247.797744223766,41.8688391152288
19.4018,18.58418,18.46266,18.25015,18.19678,0.8176289,0.1215115,0.2125111,0.05336761,GALAXY,STARBURST,0.05362717,52636,1,1,0,0,141.690591010771,40.8634547668337
18.1755,17.89253,18.01123,17.64769,17.92137,0.2829704,-0.1186924,0.3635368,-0.2736797,GALAXY,STARBURST,0.08041086,52620,1,1,0,0,159.239981237126,46.943871608566
22.36493,21.74016,20.89114,20.65061,20.46437,0.6247673,0.8490143,0.2405376,0.1862354,GALAXY,STARBURST,0.3209138,57097,1,1,0,1,192.202305524997,49.6434704681886
18.93497,18.61703,18.17278,18.25449,18.6227,0.3179359,0.444252,-0.08171654,-0.3682098,GALAXY,STARBURST,0.1866287,52672,1,1,0,0,131.854399113748,35.9142743188038
18.60907,17.56819,17.22454,16.96474,16.82426,1.040874,0.3436527,0.259798,0.1404839,GALAXY,STARBURST,0.05430494,52672,1,1,0,0,131.804242622284,35.905011260946
15.3828,14.00118,13.2818,12.93773,12.59728,1.381625,0.7193842,0.3440657,0.3404503,GALAXY,STARBURST,0.01411811,52636,1,1,0,0,141.221713330316,41.060172256191
18.46825,17.59691,17.27255,17.09065,16.95568,0.8713417,0.324358,0.1819038,0.1349678,GALAXY,STARBURST,0.0281544,52636,1,1,0,0,141.381521826209,41.0981451360334
17.4931,16.5731,16.07426,15.76143,15.54207,0.9199982,0.4988422,0.3128319,0.2193613,GALAXY,STARBURST,0.05472599,52753,1,1,0,0,198.092475904146,49.5878413890166
18.74737,17.74219,17.21262,16.86309,16.75268,1.005182,0.5295639,0.3495293,0.1104088,GALAXY,STARBURST,0.1299779,52753,1,1,0,0,198.041065030568,49.5705161694735
19.22997,18.63861,18.31979,18.09543,18.08198,0.5913563,0.3188171,0.2243671,0.0134449,GALAXY,STARBURST,0.1824931,52753,1,1,0,0,198.0685871141,49.4908083860452
18.83087,17.84597,17.54636,17.28941,17.21208,0.9849052,0.2996044,0.2569523,0.07732773,GALAXY,STARBURST,0.07781154,52615,1,1,0,0,155.882603216591,46.9003288013605
18.79652,17.68074,17.30261,17.0125,16.84239,1.115778,0.37813,0.2901115,0.1701145,GALAXY,STARBURST,0.0511798,52615,1,1,0,0,155.768617200187,47.3685331485739
17.24083,15.93201,15.2274,14.80433,14.57649,1.308816,0.7046108,0.4230719,0.2278357,GALAXY,STARBURST,0.06775633,52325,1,1,0,0,157.891089264122,5.53396269035768
17.90328,17.08724,17.17347,16.9192,17.00336,0.8160343,-0.08622551,0.2542725,-0.08416176,GALAXY,STARBURST,0.06078899,52707,1,1,0,0,141.773857340692,4.71440472661314
18.81879,17.82482,17.41614,17.11862,17.026,0.9939671,0.4086819,0.2975159,0.09262466,GALAXY,STARBURST,0.08767265,52650,1,1,0,0,130.227264649593,4.80933188888704
18.0893,17.24722,16.97899,16.87405,16.72682,0.8420753,0.2682323,0.1049423,0.1472282,GALAXY,STARBURST,0.0256313,52411,1,1,0,0,155.385153791244,56.8621517994516
19.17497,18.04317,17.50047,17.17694,16.99687,1.131802,0.5427036,0.3235264,0.1800728,GALAXY,STARBURST,0.1157006,52411,1,1,0,0,203.71562401338,58.1153438680758
20.75542,19.7233,18.84695,18.50711,18.10871,1.032125,0.8763447,0.3398418,0.3983974,GALAXY,STARBURST,0.3562524,56661,1,1,0,0,178.303982974687,59.7874237956804
22.13413,21.497,22.23757,21.70793,21.82972,0.6371365,-0.7405682,0.5296383,-0.1217937,GALAXY,STARBURST,0.1347879,58162,1,1,0,1,180.701615611062,59.7328416839552
21.26638,19.96522,19.36881,18.9875,18.93737,1.301168,0.5964031,0.3813171,0.05012512,GALAXY,STARBURST,0.1562841,58174,1,1,0,1,197.411450117396,59.3810858855341
18.53433,17.55215,17.15986,16.78354,16.68184,0.9821777,0.3922939,0.376318,0.1016998,GALAXY,STARBURST,0.06685814,52410,1,1,0,0,200.280191561885,59.8934576375135
18.89796,17.6529,16.95341,16.497,16.25356,1.245066,0.6994915,0.4564018,0.2434483,GALAXY,STARBURST,0.1547689,52707,1,1,0,0,141.72285428381,5.04320646780857
18.40707,17.28873,16.99798,16.73854,16.64302,1.11834,0.2907524,0.2594414,0.09552193,GALAXY,STARBURST,0.06025421,52646,1,1,0,0,128.896410632327,4.0237859566276
19.19229,18.12506,17.77513,17.67562,17.66812,1.067234,0.3499298,0.09950638,0.007507324,GALAXY,STARBURST,0.02216279,52751,1,1,0,0,151.519731657626,7.46632561408252
19.44446,18.49487,18.12431,17.77372,17.71452,0.9495964,0.3705578,0.3505859,0.05919838,GALAXY,STARBURST,0.1054564,52761,1,1,0,0,155.797134515591,7.65977620860952
20.36404,20.06457,19.56634,20.15301,19.53938,0.2994766,0.4982243,-0.5866642,0.6136265,GALAXY,STARBURST,0.2746891,52650,1,1,0,1,130.154514934104,4.66177462686276
18.65924,17.42554,16.77327,16.27378,16.07561,1.233702,0.6522655,0.4994907,0.1981735,GALAXY,STARBURST,0.09327409,52708,1,1,0,0,131.521020448827,5.73819055033123
19.2065,18.52618,18.20074,18.06012,18.01204,0.6803226,0.3254452,0.1406174,0.04808235,GALAXY,STARBURST,0.1617929,52751,1,1,0,0,151.353270953361,8.12319536186482
17.91996,16.97926,16.58197,16.37338,16.20664,0.9407024,0.3972874,0.2085896,0.1667347,GALAXY,STARBURST,0.03173551,52751,1,1,0,0,151.500749068749,8.09494067126296
18.27497,17.3425,16.83852,16.43225,16.28035,0.9324646,0.5039825,0.4062672,0.1519051,GALAXY,STARBURST,0.09520153,52751,1,1,0,0,151.536305338249,8.06945718597106
18.66376,17.70362,17.40611,17.09295,16.9759,0.9601383,0.2975044,0.3131695,0.1170425,GALAXY,STARBURST,0.06119914,52761,1,1,0,0,156.701455054147,8.55932944066557
22.14098,20.84114,19.91036,19.23228,18.76856,1.299831,0.9307842,0.6780834,0.4637127,GALAXY,STARBURST,0.2384687,55947,1,1,0,0,147.793942175136,8.11967152123084
18.60642,17.07283,16.80271,16.53727,16.44386,1.533588,0.2701206,0.2654362,0.09341431,GALAXY,STARBURST,0.06203202,52762,1,1,0,0,154.289886091619,9.54359772407201
18.17578,17.17391,16.74073,16.37517,16.25041,1.001869,0.4331818,0.3655605,0.1247559,GALAXY,STARBURST,0.0600853,51915,1,1,0,0,187.739454646564,67.0003037627931
18.82771,17.92141,17.76128,17.45461,17.45032,0.9062996,0.1601315,0.3066673,0.004293442,GALAXY,STARBURST,0.07017938,52790,1,1,0,0,186.088180135196,57.1875638776159
20.17056,19.20361,18.69393,18.34788,18.24219,0.966959,0.5096741,0.3460541,0.1056881,GALAXY,STARBURST,0.1959627,52994,1,1,0,0,154.577837594438,44.4629004261787
19.09118,18.03145,17.58892,17.19229,17.08183,1.059731,0.442524,0.396637,0.1104603,GALAXY,STARBURST,0.08136734,52413,1,1,0,0,185.662080748498,50.1365031561463
18.36579,17.38296,17.0551,16.80769,16.75311,0.982832,0.3278561,0.2474117,0.05457878,GALAXY,STARBURST,0.05989188,52615,1,1,0,0,156.577128681365,46.8069056836148
18.95378,17.98158,17.68386,17.39272,17.20388,0.972208,0.2977142,0.2911377,0.188839,GALAXY,STARBURST,0.05199007,52615,1,1,0,0,156.526304871073,47.4025468040549
18.10678,17.14907,16.83629,16.54888,16.48108,0.9577045,0.3127766,0.2874107,0.06780052,GALAXY,STARBURST,0.08699356,52707,1,1,0,0,184.832927766651,53.8921310954308
17.73454,16.70263,16.31079,16.08825,15.91827,1.031904,0.3918381,0.2225475,0.1699743,GALAXY,STARBURST,0.03810522,52649,1,1,0,0,168.987529777123,53.5312459389746
16.86554,15.8739,15.59266,15.42365,15.25954,0.9916315,0.2812424,0.1690102,0.1641121,GALAXY,STARBURST,0.03608973,52649,1,1,0,0,169.586471486802,53.7527131997387
18.32421,17.14238,16.65119,16.33705,16.15984,1.181833,0.4911842,0.314146,0.1772022,GALAXY,STARBURST,0.05245082,52707,1,1,0,0,184.706787501389,54.74943475919
18.72732,17.76299,17.44771,17.22252,17.09366,0.9643383,0.315279,0.2251911,0.1288567,GALAXY,STARBURST,0.0374747,52707,1,1,0,0,184.974804821249,55.1110563641152
